user_id,signup_date,plan,region,acquisition_channel,segment,seats,mrr,active_days_90,support_tickets,csat,churned
U100329,2025-03-18,Free,EMEA,Paid,SMB,1,0,21.0,1,5.0,0
U100330,2024-09-08,Free,APAC,Paid,SMB,1,0,0.0,0,,0
U100331,2025-01-14,Free,EMEA,Organic,Mid-Market,1,0,2.0,0,,0
U100332,2024-07-23,Free,NA,Paid,SMB,1,0,3.0,0,,0
U100333,2024-03-03,Business,EMEA,Organic,Mid-Market,27,783,22.0,0,,0
U100334,2024-11-20,Starter,EMEA,Organic,SMB,4,48,14.0,0,,1
U100335,2024-10-25,Starter,APAC,Paid,SMB,6,72,20.0,0,,0
U100336,2024-03-18,Free,EMEA,Paid,SMB,1,0,6.0,1,4.9,0
U100337,2025-02-27,Free,LATAM,Organic,Mid-Market,1,0,9.0,0,,0
U100338,2024-10-05,Starter,LATAM,Paid,SMB,6,72,,0,,0
U100339,2024-12-13,Free,NA,Paid,Enterprise,1,0,11.0,0,,0
U100340,2025-03-22,Starter,NA,Referral,SMB,6,72,3.0,2,5.0,1
U100341,2024-12-03,Starter,NA,Organic,Mid-Market,6,72,9.0,0,,0
U100342,2024-04-09,Free,NA,Organic,SMB,1,0,7.0,1,5.0,0
U100343,2025-04-19,Starter,LATAM,Organic,SMB,2,24,27.0,1,3.8,0
U100344,2024-02-11,Free,NA,Organic,SMB,1,0,11.0,0,,0
U100345,2024-03-17,Free,EMEA,Organic,SMB,1,0,0.0,0,,0
U100346,2024-04-05,Free,LATAM,Paid,Mid-Market,1,0,3.0,0,,1
U100347,2025-03-06,Starter,EMEA,Organic,Enterprise,2,24,17.0,1,3.9,0
U100348,2024-08-09,Enterprise,NA,Referral,SMB,186,9114,29.0,1,4.5,0
U100349,2024-03-16,Free,EMEA,Organic,SMB,1,0,0.0,0,,0
U100350,2025-04-19,Business,LATAM,Organic,SMB,21,609,18.0,1,4.1,0
U100351,2024-10-25,Starter,,Paid,SMB,4,48,5.0,0,,0
U100352,2024-11-02,Business,APAC,Paid,SMB,14,406,22.0,1,4.5,0
U100353,2024-06-03,Starter,NA,Paid,Enterprise,3,36,19.0,0,,0
U100354,2025-04-29,Free,NA,Referral,SMB,1,0,20.0,0,,0
U100355,2025-05-08,Starter,NA,Organic,SMB,3,36,3.0,1,5.0,1
U100356,2024-04-02,Starter,NA,Organic,SMB,6,72,21.0,1,4.6,0
U100357,2025-04-23,Starter,EMEA,Paid,Mid-Market,7,84,18.0,0,,0
U100358,2025-04-29,Free,NA,Organic,Mid-Market,1,0,3.0,1,3.2,0
U100359,2025-06-11,Starter,LATAM,Organic,Mid-Market,6,72,11.0,0,,1
U100360,2024-12-28,Starter,EMEA,Organic,SMB,3,36,8.0,0,,0
U100361,2024-04-17,Business,LATAM,Organic,Mid-Market,34,986,25.0,2,3.3,1
U100362,2024-05-14,Free,APAC,Referral,SMB,1,0,5.0,0,,0
U100363,2025-05-25,Starter,NA,Paid,Mid-Market,5,60,16.0,0,,0
U100364,2024-06-26,Starter,APAC,Referral,Enterprise,3,36,16.0,2,4.0,0
U100365,2024-01-29,Starter,EMEA,Referral,SMB,3,36,14.0,0,,0
U100366,2024-10-03,Starter,EMEA,Referral,Mid-Market,6,72,22.0,0,,0
U100367,2025-01-26,Free,EMEA,Referral,SMB,1,0,13.0,0,,0
U100368,2025-05-23,Free,,Organic,SMB,1,0,0.0,0,,0
U100369,2024-08-25,Business,EMEA,Paid,SMB,13,377,10.0,2,3.6,0
U100370,2025-03-18,Starter,EMEA,Organic,SMB,6,72,18.0,2,3.7,0
U100371,2024-04-20,Free,NA,Organic,Enterprise,1,0,4.0,0,,1
U100372,2025-01-25,Business,,Organic,SMB,18,522,15.0,0,,0
U100373,2024-05-05,Free,NA,Organic,SMB,1,0,8.0,0,,0
U100374,2025-04-10,Business,NA,Referral,SMB,21,609,14.0,3,4.4,0
U100375,2024-07-05,Free,EMEA,Organic,Mid-Market,1,0,0.0,0,,1
U100376,2024-04-11,Starter,NA,Organic,SMB,7,84,8.0,0,,1
U100377,2025-05-29,Free,NA,Organic,SMB,1,0,0.0,0,,0
U100378,2024-04-12,Business,EMEA,Organic,Enterprise,35,1015,22.0,1,4.0,0
U100379,2024-06-02,Free,NA,Organic,SMB,1,0,7.0,0,,0
U100380,2025-03-06,Starter,EMEA,Organic,SMB,2,24,11.0,0,,0
U100381,2025-05-26,Free,APAC,Organic,Enterprise,1,0,5.0,0,,1
U100382,2024-03-19,Enterprise,LATAM,Referral,Mid-Market,120,5880,33.0,1,3.2,0
U100383,2025-03-15,Free,NA,Organic,SMB,1,0,0.0,1,5.0,0
U100384,2025-03-08,Free,,Referral,SMB,1,0,3.0,0,,0
U100385,2024-07-27,Free,NA,Organic,SMB,1,0,4.0,0,,0
U100386,2025-05-15,Free,LATAM,Organic,Mid-Market,1,0,0.0,0,,0
U100387,2024-06-26,Free,APAC,Organic,Enterprise,1,0,7.0,0,,0
U100388,2024-09-08,Free,APAC,Partner,SMB,1,0,0.0,1,4.0,0
U100389,2025-03-14,Free,EMEA,Referral,SMB,1,0,11.0,1,4.6,1
U100390,2024-08-05,Starter,EMEA,Paid,SMB,5,60,4.0,0,,0
U100391,2024-09-17,Free,LATAM,Paid,Enterprise,1,0,7.0,0,,0
U100392,2024-05-16,Free,NA,Organic,SMB,1,0,12.0,0,,0
U100393,2025-01-28,Starter,APAC,Referral,Enterprise,5,60,17.0,0,,0
U100394,2024-03-05,Free,,Paid,SMB,1,0,9.0,0,,0
U100395,2024-03-30,Starter,EMEA,Paid,SMB,3,36,16.0,2,4.0,0
U100396,2024-05-19,Free,,Organic,SMB,1,0,11.0,0,,0
U100397,2024-11-29,Enterprise,APAC,Partner,Mid-Market,210,10290,35.0,2,5.0,0
U100398,2024-04-16,Business,NA,Organic,SMB,20,580,6.0,3,4.4,0
U100399,2024-01-20,Starter,NA,Partner,SMB,5,60,30.0,0,,0
U100400,2024-08-19,Free,NA,Referral,SMB,1,0,8.0,0,,0
U100401,2024-03-05,Free,NA,Referral,SMB,1,0,2.0,0,,0
U100402,2024-11-07,Starter,NA,Organic,SMB,4,48,2.0,4,3.2,1
U100403,2024-09-17,Business,NA,Organic,Enterprise,21,609,,2,4.1,0
U100404,2024-10-04,Free,NA,Partner,SMB,1,0,14.0,1,5.0,1
U100405,2024-08-07,Business,,Referral,Mid-Market,15,435,23.0,3,3.7,0
U100406,2024-05-01,Starter,NA,Organic,SMB,2,24,25.0,0,,0
U100407,2025-02-19,Free,EMEA,Organic,SMB,1,0,6.0,1,3.5,0
U100408,2024-03-13,Enterprise,APAC,Partner,Mid-Market,104,5096,34.0,4,3.0,1
U100409,2024-07-28,Free,NA,Partner,Mid-Market,1,0,3.0,1,5.0,0
U100410,2024-04-28,Free,APAC,Organic,Mid-Market,1,0,4.0,0,,1
U100411,2024-07-10,Free,NA,Paid,Enterprise,1,0,3.0,0,,0
U100412,2024-08-09,Starter,NA,Paid,Mid-Market,2,24,14.0,2,2.1,0
U100413,2025-04-11,Starter,EMEA,Organic,Enterprise,6,72,8.0,1,4.1,0
U100414,2024-04-20,Business,EMEA,Organic,Enterprise,15,435,16.0,0,,0
U100415,2024-06-09,Business,EMEA,Organic,SMB,37,1073,25.0,2,5.0,0
U100416,2025-06-15,Free,NA,Paid,SMB,1,0,3.0,1,3.2,0
U100417,2024-01-15,Business,NA,Referral,Enterprise,23,667,33.0,3,1.7,0
U100418,2024-05-30,Enterprise,NA,Paid,SMB,299,14651,29.0,0,,0
U100419,2024-02-14,Free,EMEA,Paid,SMB,1,0,11.0,1,2.8,0
U100420,2025-05-27,Free,NA,Partner,SMB,1,0,13.0,1,4.8,0
U100421,2024-10-14,Free,NA,Partner,Mid-Market,1,0,19.0,0,,0
U100422,2024-11-26,Free,APAC,Organic,SMB,1,0,8.0,0,,0
U100423,2024-11-07,Free,APAC,Organic,SMB,1,0,7.0,0,,0
U100424,2024-11-04,Business,NA,Paid,Mid-Market,30,870,35.0,0,,0
U100425,2024-08-01,Business,NA,Partner,Enterprise,17,493,19.0,1,4.5,0
U100426,2024-05-27,Starter,NA,Organic,SMB,4,48,6.0,0,,0
U100427,2024-08-10,Free,EMEA,Partner,SMB,1,0,1.0,0,,0
U100428,2024-02-04,Starter,APAC,Organic,Mid-Market,2,24,10.0,1,3.9,0
U100429,2024-07-06,Starter,EMEA,Organic,SMB,3,36,7.0,0,,0
U100430,2025-06-11,Enterprise,,Organic,SMB,166,8134,30.0,5,2.3,1
U100431,2025-01-09,Business,NA,Referral,SMB,30,870,13.0,1,4.7,0
U100432,2024-03-25,Business,EMEA,Organic,SMB,25,725,21.0,2,4.0,1
U100433,2024-06-16,free,EMEA,Organic,SMB,1,0,0.0,1,4.6,1
U100434,2025-02-18,Free,EMEA,Referral,SMB,1,0,10.0,0,,0
U100435,2024-02-13,Free,NA,Paid,SMB,1,0,6.0,0,,1
U100436,2024-12-16,Business,APAC,Paid,SMB,6,174,27.0,2,3.4,0
U100437,2025-01-18,Free,APAC,Organic,Mid-Market,1,0,8.0,0,,0
U100438,2024-01-14,Starter,APAC,Referral,Enterprise,7,84,23.0,0,,0
U100439,2025-06-14,Business,EMEA,Organic,SMB,29,841,29.0,0,,0
U100440,2024-09-10,Business,EMEA,Organic,SMB,39,1131,4.0,3,3.6,1
U100441,2024-03-08,Starter,NA,Paid,Mid-Market,7,84,15.0,1,3.8,0
U100442,2025-03-28,Business,NA,Paid,SMB,36,1044,18.0,1,5.0,1
U100443,2025-02-12,Starter,NA,Organic,SMB,2,24,22.0,0,,0
U100444,2024-11-18,Free,NA,Paid,Mid-Market,1,0,8.0,0,,0
U100445,2024-03-09,Free,EMEA,Referral,Enterprise,1,0,8.0,0,,0
U100446,2025-01-14,Business,NA,Paid,Mid-Market,27,783,28.0,1,4.5,0
U100447,2024-04-04,Free,,Partner,SMB,1,0,0.0,1,3.7,0
U100448,2025-01-04,Starter,,Organic,SMB,4,48,10.0,0,,0
U100449,2024-10-31,Free,LATAM,Organic,Enterprise,1,0,10.0,0,,0
U100450,2024-04-11,Free,NA,Organic,SMB,1,0,5.0,0,,0
U100451,2024-04-16,Free,NA,Partner,Mid-Market,1,0,14.0,0,,0
U100452,2024-01-22,Starter,APAC,Paid,Mid-Market,7,84,22.0,3,3.7,0
U100453,2025-02-25,Business,NA,Paid,SMB,15,435,20.0,2,3.4,0
U100454,2024-02-06,Free,LATAM,Paid,Mid-Market,1,0,11.0,0,,0
U100455,2024-03-19,business,NA,Paid,SMB,8,232,18.0,2,4.3,0
U100456,2024-12-23,Enterprise,LATAM,Paid,Mid-Market,290,14210,22.0,1,3.6,0
U100457,2024-07-23,Free,NA,Partner,Mid-Market,1,0,2.0,0,,1
U100458,2024-03-06,Starter,LATAM,Organic,Mid-Market,4,48,19.0,0,,0
U100459,2024-12-10,Free,NA,Paid,Enterprise,1,0,8.0,1,5.0,0
U100460,2024-12-06,Free,NA,Organic,SMB,1,0,0.0,0,,1
U100461,2025-06-02,Business,APAC,Organic,Mid-Market,5,145,28.0,3,2.1,0
U100462,2025-01-30,Free,APAC,Paid,SMB,1,0,18.0,0,,0
U100463,2025-04-13,Starter,EMEA,Organic,SMB,5,60,,2,2.0,0
U100464,2025-01-23,Starter,EMEA,Organic,SMB,3,36,14.0,1,4.6,1
U100465,2024-07-21,Free,EMEA,Organic,Mid-Market,1,0,7.0,0,,0
U100466,2024-02-15,Enterprise,EMEA,Organic,SMB,77,3773,28.0,3,4.5,0
U100467,2024-02-12,Free,NA,Partner,SMB,1,0,7.0,0,,0
U100468,2024-08-10,Free,NA,Referral,Enterprise,1,0,12.0,0,,0
U100469,2025-03-02,Starter,NA,Paid,SMB,4,48,17.0,0,,0
U100470,2024-08-07,Business,EMEA,Referral,Enterprise,37,1073,15.0,2,4.4,0
U100471,2024-01-27,Free,EMEA,Paid,Mid-Market,1,0,11.0,0,,0
U100472,2024-01-08,Starter,EMEA,Organic,SMB,6,72,14.0,1,4.2,0
U100473,2024-11-27,Free,LATAM,Paid,SMB,1,0,5.0,2,3.6,0
U100474,2024-10-22,Starter,NA,Organic,Mid-Market,7,84,16.0,0,,0
U100475,2024-03-10,Starter,NA,Paid,SMB,6,72,19.0,1,3.5,0
U100476,2024-11-16,Free,EMEA,Organic,Mid-Market,1,0,10.0,0,,0
U100477,2025-04-03,Starter,EMEA,Organic,Mid-Market,6,72,14.0,1,4.1,0
U100478,2024-06-29,Free,,Partner,SMB,1,0,16.0,0,,0
U100479,2024-10-20,Starter,NA,Organic,Enterprise,4,48,25.0,0,,0
U100480,2024-01-12,Free,APAC,Organic,SMB,1,0,4.0,1,5.0,0
U100481,2024-06-21,Business,NA,Organic,SMB,11,319,13.0,3,4.6,0
U100482,2025-06-18,Free,EMEA,Organic,SMB,1,0,14.0,1,3.8,0
U100483,2024-07-22,Business,EMEA,Organic,SMB,19,551,14.0,3,4.1,1
U100484,2024-03-31,Starter,EMEA,Paid,Enterprise,5,60,16.0,0,,0
U100485,2024-01-18,Starter,APAC,Organic,Mid-Market,2,24,4.0,1,3.7,0
U100486,2024-01-31,Free,NA,Paid,SMB,1,0,0.0,0,,0
U100487,2024-11-16,Free,NA,Partner,SMB,1,0,7.0,0,,1
U100488,2025-01-11,Starter,APAC,Partner,Mid-Market,2,24,8.0,2,5.0,0
U100489,2024-05-19,Free,EMEA,Organic,SMB,1,0,10.0,0,,0
U100490,2024-07-20,Free,,Paid,SMB,1,0,10.0,0,,0
U100491,2025-02-25,Free,EMEA,Partner,SMB,1,0,15.0,2,4.9,1
U100492,2024-10-20,Starter,APAC,Paid,SMB,6,72,4.0,0,,1
U100493,2024-08-04,Starter,EMEA,Paid,Mid-Market,3,36,12.0,0,,0
U100494,2025-03-30,Starter,LATAM,Organic,SMB,5,60,14.0,1,3.6,0
U100495,2024-07-15,Business,NA,Referral,SMB,29,841,,2,4.1,0
U100496,2024-07-29,Enterprise,NA,Referral,Enterprise,225,11025,33.0,3,3.4,0
U100497,2024-07-22,Free,EMEA,Referral,SMB,1,0,8.0,0,,0
U100498,2024-12-15,Free,EMEA,Paid,SMB,1,0,4.0,1,4.4,0
U100499,2024-10-01,Free,APAC,Organic,SMB,1,0,18.0,0,,0
U100500,2025-03-21,Free,NA,Organic,Enterprise,1,0,2.0,0,,0
U100501,2025-06-06,Starter,EMEA,Partner,Mid-Market,2,24,14.0,1,3.4,0
U100502,2024-09-29,Business,EMEA,Organic,Enterprise,12,348,16.0,5,3.4,1
U100503,2024-12-05,Starter,APAC,Organic,SMB,2,24,2.0,2,3.5,0
U100504,2025-04-07,Starter,APAC,Organic,Mid-Market,2,24,0.0,0,,0
U100505,2025-05-22,Free,NA,Referral,SMB,1,0,7.0,0,,0
U100506,2024-09-08,Free,NA,Organic,SMB,1,0,7.0,0,,0
U100507,2025-05-23,Business,EMEA,Referral,SMB,9,261,7.0,0,,0
U100508,2024-01-18,Starter,EMEA,Partner,SMB,2,24,15.0,1,3.2,0
U100509,2024-01-23,Free,NA,Paid,Enterprise,1,0,17.0,0,,1
U100510,2025-05-19,Business,EMEA,Referral,Mid-Market,29,841,12.0,1,4.2,0
U100511,2024-09-17,Starter,NA,Organic,SMB,7,84,19.0,0,,0
U100512,2024-04-27,Enterprise,NA,Organic,SMB,84,4116,36.0,0,,0
U100513,2024-01-06,Free,APAC,Referral,Enterprise,1,0,9.0,1,4.4,0
U100514,2025-04-01,Starter,LATAM,Organic,SMB,3,36,21.0,3,3.6,1
U100515,2024-05-15,Starter,APAC,Organic,Mid-Market,3,36,13.0,0,,0
U100516,2024-09-28,Free,EMEA,Organic,SMB,1,0,0.0,0,,0
U100517,2024-01-29,Business,LATAM,Organic,SMB,25,725,29.0,1,3.5,0
U100518,2024-10-30,Free,NA,Referral,SMB,1,0,13.0,2,2.6,1
U100519,2024-12-27,Free,EMEA,Organic,SMB,1,0,13.0,1,3.9,1
U100520,2024-05-16,Business,EMEA,Paid,SMB,33,957,25.0,2,4.0,0
U100521,2024-01-20,Free,APAC,Organic,SMB,1,0,3.0,0,,0
U100522,2024-04-02,Business,EMEA,Paid,Mid-Market,9,261,2.0,2,3.4,0
U100523,2024-08-30,Business,APAC,Organic,Enterprise,19,551,21.0,3,3.2,0
U100524,2024-05-09,Free,NA,Organic,SMB,1,0,2.0,0,,0
U100525,2025-04-27,Business,NA,Paid,SMB,17,493,10.0,2,4.5,0
U100526,2025-04-11,Free,EMEA,Organic,SMB,1,0,,0,,0
U100527,2024-10-30,Starter,EMEA,Organic,Mid-Market,3,36,18.0,0,,0
U100528,2024-09-05,Business,LATAM,Paid,Mid-Market,8,232,26.0,2,4.4,0
U100529,2024-05-04,Free,APAC,Organic,Mid-Market,1,0,1.0,2,3.8,1
U100530,2025-05-19,Free,NA,Paid,Enterprise,1,0,13.0,0,,0
U100531,2025-01-01,Free,LATAM,Organic,SMB,1,0,7.0,0,,0
U100532,2025-03-27,Starter,LATAM,Organic,SMB,2,24,11.0,0,,0
U100533,2024-12-09,Free,EMEA,Organic,Mid-Market,1,0,11.0,0,,0
U100534,2024-09-28,Free,APAC,Referral,Enterprise,1,0,2.0,0,,0
U100535,2024-09-09,Free,LATAM,Organic,SMB,1,0,12.0,0,,0
U100536,2024-08-21,Business,APAC,Organic,SMB,32,928,12.0,1,4.1,0
U100537,2025-01-18,Starter,EMEA,Partner,Enterprise,3,36,18.0,0,,0
U100538,2024-02-18,Starter,LATAM,Partner,SMB,4,48,6.0,2,3.8,1
U100539,2024-08-30,Starter,NA,Organic,Enterprise,7,84,4.0,0,,0
U100540,2024-05-28,Business,EMEA,Organic,Enterprise,7,203,13.0,0,,0
U100541,2025-06-01,Starter,NA,Paid,SMB,7,84,2.0,0,,0
U100542,2024-05-23,Business,NA,Organic,SMB,37,1073,13.0,2,3.7,0
U100543,2024-07-26,Starter,APAC,Referral,SMB,3,36,4.0,0,,0
U100544,2025-03-09,Business,EMEA,Organic,Enterprise,12,348,25.0,0,,0
U100545,2025-05-06,Starter,EMEA,Partner,SMB,3,36,13.0,2,3.7,0
U100546,2024-02-20,Free,NA,Partner,SMB,1,0,12.0,1,3.7,1
U100547,2024-11-01,Business,NA,Organic,Enterprise,31,899,18.0,2,4.0,0
U100548,2025-01-14,Enterprise,EMEA,Organic,Enterprise,64,3136,23.0,2,4.7,0
U100549,2024-02-02,Free,EMEA,Organic,Mid-Market,1,0,7.0,2,3.0,0
U100550,2024-08-19,Starter,NA,Organic,Enterprise,3,36,14.0,2,4.5,0
U100551,2024-01-21,Free,APAC,Referral,SMB,1,0,0.0,0,,0
U100552,2024-05-31,Free,EMEA,Referral,SMB,1,0,1.0,0,,0
U100553,2025-06-02,Business,EMEA,Organic,SMB,18,522,11.0,2,4.7,0
U100554,2024-05-23,Free,EMEA,Paid,Mid-Market,1,0,4.0,0,,1
U100555,2024-04-20,Starter,APAC,Paid,Enterprise,4,48,18.0,1,5.0,0
U100556,2025-02-24,Free,EMEA,Organic,SMB,1,0,7.0,0,,0
U100557,2024-02-10,Starter,NA,Paid,Mid-Market,5,60,11.0,1,5.0,1
U100558,2024-12-19,Starter,NA,Organic,SMB,7,84,21.0,1,2.9,0
U100559,2025-04-25,Free,NA,Partner,Mid-Market,1,0,9.0,0,,0
U100560,2025-05-10,Free,NA,Paid,Enterprise,1,0,3.0,0,,0
U100561,2024-03-07,Starter,APAC,Organic,SMB,2,24,13.0,1,4.3,0
U100562,2024-09-19,Starter,APAC,Paid,Mid-Market,2,24,8.0,3,4.5,0
U100563,2024-11-29,Business,NA,Partner,Enterprise,33,957,6.0,2,3.7,0
U100564,2025-01-12,Starter,NA,Referral,SMB,3,36,12.0,1,4.8,0
U100565,2025-06-19,Business,NA,Paid,SMB,32,928,7.0,2,4.9,0
U100566,2024-09-29,Free,APAC,Paid,SMB,1,0,0.0,0,,1
U100567,2025-05-19,Free,NA,Organic,SMB,1,0,3.0,0,,0
U100568,2024-03-20,Starter,EMEA,Paid,Enterprise,7,84,11.0,3,3.3,0
U100569,2024-08-16,Free,EMEA,Organic,SMB,1,0,8.0,0,,0
U100570,2025-05-04,Free,EMEA,Organic,SMB,1,0,11.0,1,4.5,0
U100571,2024-06-22,Starter,NA,Organic,Mid-Market,4,48,12.0,1,3.9,0
U100572,2024-07-10,Free,LATAM,Paid,SMB,1,0,0.0,0,,0
U100573,2024-11-23,Starter,NA,Organic,Mid-Market,3,36,14.0,2,4.0,1
U100574,2024-09-23,Free,LATAM,Organic,SMB,1,0,0.0,1,3.8,0
U100575,2025-03-25,Free,APAC,Organic,Enterprise,1,0,6.0,0,,0
U100576,2024-05-12,Starter,EMEA,Paid,SMB,3,36,11.0,0,,0
U100577,2024-04-26,Business,LATAM,Paid,SMB,6,174,23.0,3,5.0,0
U100578,2024-05-24,Starter,EMEA,Paid,Enterprise,3,36,5.0,3,4.0,0
U100579,2025-01-15,Starter,EMEA,Referral,SMB,4,48,21.0,0,,0
U100580,2024-03-06,Free,EMEA,Organic,SMB,1,0,16.0,1,3.7,0
U100581,2025-06-10,Free,EMEA,Paid,SMB,1,0,4.0,0,,1
U100582,2025-04-28,Starter,NA,Organic,Mid-Market,5,60,18.0,1,3.4,0
U100583,2024-08-17,Free,NA,Referral,SMB,1,0,7.0,0,,0
U100584,2024-07-29,Free,EMEA,Organic,SMB,1,0,2.0,0,,0
U100585,2024-04-14,Free,NA,Referral,SMB,1,0,1.0,0,,0
U100586,2024-07-02,Starter,,Organic,Mid-Market,2,24,15.0,0,,0
U100587,2025-04-15,Enterprise,EMEA,Organic,SMB,129,6321,24.0,3,4.4,0
U100588,2024-06-29,Business,NA,Referral,SMB,22,638,6.0,0,,0
U100589,2024-09-25,Free,EMEA,Organic,Enterprise,1,0,1.0,0,,0
U100590,2024-11-03,Business,NA,Organic,Mid-Market,28,812,21.0,2,3.3,0
U100591,2025-05-17,Business,LATAM,Organic,SMB,33,957,25.0,0,,0
U100592,2024-09-30,Starter,APAC,Organic,Mid-Market,5,60,9.0,0,,1
U100593,2024-03-05,Free,EMEA,Referral,Mid-Market,1,0,0.0,0,,0
U100594,2025-06-18,Free,NA,Referral,SMB,1,0,3.0,0,,0
U100595,2024-09-08,Starter,EMEA,Organic,SMB,5,60,,1,4.4,0
U100596,2025-05-11,Free,APAC,Organic,SMB,1,0,17.0,1,4.6,0
U100597,2024-07-31,Free,NA,Paid,Mid-Market,1,0,9.0,1,4.7,0
U100598,2024-04-23,Free,LATAM,Organic,Mid-Market,1,0,14.0,0,,0
U100599,2024-06-30,Free,NA,Organic,Enterprise,1,0,0.0,0,,0
U100600,2025-06-08,Free,APAC,Paid,SMB,1,0,4.0,1,4.8,0
U100601,2024-11-21,Free,LATAM,Paid,SMB,1,0,5.0,0,,0
U100602,2024-05-21,Free,EMEA,Paid,SMB,1,0,3.0,0,,1
U100603,2025-03-14,Business,APAC,Paid,Mid-Market,27,783,29.0,4,2.7,0
U100604,2024-07-03,Business,EMEA,Referral,SMB,25,725,36.0,1,4.6,0
U100605,2025-02-07,Free,NA,Referral,SMB,1,0,7.0,0,,0
U100606,2024-07-04,Free,LATAM,Referral,Mid-Market,1,0,9.0,0,,0
U100607,2024-10-17,Business,NA,Organic,SMB,7,203,21.0,2,4.0,0
U100608,2025-05-02,Free,NA,Organic,Enterprise,1,0,7.0,1,3.6,0
U100609,2024-02-12,Starter,NA,Paid,SMB,4,48,7.0,1,4.9,0
U100610,2024-03-10,Free,NA,Paid,SMB,1,0,0.0,0,,0
U100611,2024-12-22,Starter,NA,Organic,SMB,6,72,15.0,0,,0
U100612,2024-06-29,Free,NA,Referral,Enterprise,1,0,5.0,0,,0
U100613,2024-01-14,Starter,EMEA,Organic,SMB,5,60,18.0,1,3.6,0
U100614,2024-02-27,Starter,APAC,Organic,SMB,3,36,11.0,0,,0
U100615,2024-10-05,Free,LATAM,Partner,SMB,1,0,3.0,2,5.0,0
U100616,2024-02-21,Free,EMEA,Organic,Mid-Market,1,0,0.0,1,5.0,0
U100617,2024-02-06,Starter,APAC,Paid,Mid-Market,4,48,21.0,1,3.4,0
U100618,2024-08-15,Free,,Organic,SMB,1,0,0.0,1,4.9,0
U100619,2024-07-12,Free,APAC,Organic,Enterprise,1,0,0.0,0,,1
U100620,2024-01-30,Starter,EMEA,Referral,SMB,6,72,25.0,0,,0
U100621,2024-03-22,Starter,APAC,Organic,SMB,7,84,17.0,1,3.9,0
U100622,2025-03-09,Free,LATAM,Organic,Mid-Market,1,0,,0,,1
U100623,2024-05-12,Starter,NA,Organic,SMB,5,60,0.0,0,,0
U100624,2024-05-20,Business,APAC,Referral,SMB,31,899,11.0,0,,0
U100625,2024-11-12,Free,EMEA,Organic,Mid-Market,1,0,0.0,0,,0
U100626,2025-01-28,Enterprise,NA,Partner,SMB,271,13279,40.0,2,4.3,0
U100627,2024-06-19,Free,EMEA,Paid,SMB,1,0,0.0,1,4.4,1
U100628,2025-05-12,Business,APAC,Paid,SMB,29,841,30.0,6,1.8,1
U100629,2024-03-04,Free,NA,Organic,Enterprise,1,0,0.0,1,4.8,0
U100630,2024-01-22,Business,EMEA,Paid,SMB,32,928,14.0,4,5.0,1
U100631,2024-08-07,Business,NA,Paid,Mid-Market,27,783,21.0,0,,0
U100632,2025-04-06,Free,LATAM,Partner,SMB,1,0,4.0,0,,0
U100633,2024-01-17,Business,NA,Organic,SMB,29,841,8.0,1,3.4,0
U100634,2024-12-07,Free,LATAM,Organic,Enterprise,1,0,21.0,0,,0
U100635,2025-01-30,Starter,APAC,Organic,Mid-Market,5,60,3.0,0,,1
U100636,2024-04-25,Free,EMEA,Paid,Enterprise,1,0,4.0,0,,0
U100637,2024-10-14,Business,NA,Organic,SMB,33,957,27.0,1,3.3,0
U100638,2024-09-24,Starter,APAC,Organic,SMB,7,84,17.0,0,,0
U100639,2024-05-10,Free,EMEA,Organic,Mid-Market,1,0,11.0,0,,0
U100640,2024-07-20,Starter,NA,Organic,Enterprise,5,60,9.0,2,3.8,0
U100641,2024-05-16,Starter,APAC,Organic,Enterprise,6,72,17.0,0,,0
U100642,2025-02-26,Enterprise,NA,Organic,SMB,44,2156,21.0,3,5.0,0
U100643,2024-12-10,Free,NA,Paid,SMB,1,0,0.0,0,,0
U100644,2024-10-07,Free,APAC,Organic,SMB,1,0,2.0,0,,0
U100645,2024-11-07,Free,NA,Organic,Enterprise,1,0,0.0,0,,0
U100646,2024-01-09,Starter,NA,Paid,SMB,3,36,10.0,1,4.0,1
U100647,2024-10-24,Free,NA,Paid,SMB,1,0,11.0,0,,1
U100648,2024-10-22,Starter,APAC,Paid,SMB,6,72,1.0,1,3.5,0
U100649,2025-05-08,Business,LATAM,Partner,SMB,19,551,28.0,0,,0
U100650,2025-02-13,Free,APAC,Organic,Mid-Market,1,0,9.0,0,,1
U100651,2024-02-07,Starter,EMEA,Paid,SMB,4,48,11.0,2,4.6,1
U100652,2024-02-10,Starter,LATAM,Paid,SMB,3,36,24.0,0,,0
U100653,2025-03-01,Free,APAC,Organic,SMB,1,0,14.0,0,,0
U100654,2024-09-14,Free,NA,Paid,SMB,1,0,5.0,0,,0
U100655,2024-04-21,Free,NA,Referral,SMB,1,0,14.0,1,5.0,0
U100656,2024-09-06,Enterprise,EMEA,Organic,Mid-Market,78,3822,23.0,4,4.4,0
U100657,2024-01-27,Business,EMEA,Organic,SMB,23,667,23.0,0,,0
U100658,2024-03-12,Free,EMEA,Paid,Mid-Market,1,0,0.0,1,3.3,0
U100659,2024-04-02,Free,EMEA,Organic,SMB,1,0,5.0,1,3.0,0
U100660,2024-02-18,Starter,NA,Partner,Mid-Market,6,72,21.0,2,3.9,0
U100661,2024-10-17,Starter,NA,Organic,SMB,5,60,6.0,0,,0
U100662,2024-11-04,Business,,Paid,SMB,5,145,19.0,1,3.6,0
